user,iso_score,lof_score,ensemble_rank_mean,ensemble_rank_sum,ensemble_mean_z,ensemble_mean_z_norm,label,fold
MDM0976,-0.20897933255763912,-0.26639519101038833,0.03611111111111111,0.03611111111111111,-0.9570513909592803,0.021508079126342526,0,2
BMC0547,-0.18251172100314678,-0.2085941801035862,0.36388888888888893,0.36388888888888893,-0.4652909023537687,0.12617783793168294,0,2
TEM0093,-0.18101911814286126,-0.26480214299598925,0.16666666666666666,0.16666666666666666,-0.7453499252760094,0.06656810705709536,0,2
WJD0576,-0.18287764731160355,-0.2237139983380354,0.3194444444444444,0.3194444444444444,-0.5462104918406643,0.10895434375011809,0,2
ECR0822,-0.18152903671484916,-0.2632768129974099,0.17222222222222222,0.17222222222222222,-0.7411656401112207,0.06745871972142947,0,2
MSS0001,-0.1275388741804998,0.04952287808499767,0.8416666666666667,0.8416666666666667,1.2706838285479813,0.49567490120919694,0,2
CKH0144,-0.20276475806489197,-0.2657049144856478,0.04444444444444444,0.04444444444444444,-0.9082574974083788,0.03189371438473622,0,2
MNR0829,-0.18857860825077372,-0.23021058233666647,0.26666666666666666,0.26666666666666666,-0.621319188351735,0.09296768087223925,0,2
FRR0832,-0.2093773044180945,-0.28403037288405963,0.011111111111111112,0.011111111111111112,-1.0512231372012062,0.0014639027563143419,0,2
RZC0746,0.020403676387585445,-0.21015176260234902,0.7111111111111111,0.7111111111111111,1.003188108214743,0.43873923196066295,0,2
JKF0465,-0.07852869325109368,0.06767429076257692,0.9083333333333333,0.9083333333333333,1.7212606392766163,0.5915788365497174,0,2
YEV0793,-0.16436642739360352,-0.17116850654794358,0.6027777777777779,0.6027777777777779,-0.13954715852897973,0.19551142590491385,0,2
ATE0869,0.026714183186468676,-0.14707076762315263,0.8916666666666666,0.8916666666666666,1.3756008038650505,0.5180061676599933,0,2
CAB0388,-0.17932047887314467,-0.2270528815161914,0.34444444444444444,0.34444444444444444,-0.5376076157949362,0.11078544035426381,0,2
WDO0870,-0.10248616227888585,-0.1297080161348847,0.8277777777777777,0.8277777777777777,0.5253232190649637,0.33702711021073445,0,2
SAB0781,-0.18689567471305257,-0.2484855852262864,0.19166666666666665,0.19166666666666665,-0.703660525234296,0.07544157198202138,0,2
EWH0191,-0.19127745475163604,-0.2444228224509627,0.16944444444444445,0.16944444444444445,-0.7145171538519026,0.07313077083964732,0,2
QOS0878,0.0076157548311186485,-0.1375190957587602,0.8833333333333333,0.8833333333333333,1.2860659331537443,0.4989489364688603,0,2
HRB0351,-0.08600414258536493,0.034023164571616915,0.8916666666666666,0.8916666666666666,1.4926936611579378,0.5429290344104907,0,2
DCC0160,-0.19877584414733585,-0.27929843504306473,0.03888888888888889,0.03888888888888889,-0.9495887326510994,0.02309648377304151,0,2
ALD0529,-0.17396330074906718,-0.21600980114271162,0.40555555555555556,0.40555555555555556,-0.4414688277159614,0.13124829573453084,0,2
GJD0298,-0.16608045018956324,-0.21369082289691854,0.45,0.45,-0.37210569825369577,0.14601203173818333,0,2
CPG0322,-0.10277276067978797,-0.18485626748554052,0.7277777777777779,0.7277777777777779,0.23780243851972627,0.27582916639761307,0,2
IRT0491,-0.1637771949191389,-0.23168185489263227,0.4194444444444444,0.4194444444444444,-0.4484634106802957,0.12975951953395218,0,2
AIH0675,-0.16555878176653094,-0.16916123654195925,0.5944444444444444,0.5944444444444444,-0.13783429143350479,0.19587600457665175,0,2
LCC0819,-0.04862204215177923,-0.1922711591063797,0.7388888888888889,0.7388888888888889,0.5934594411582708,0.35152970262647987,1,2
JKM0303,-0.1264806695628572,-0.020764209101576947,0.825,0.825,0.914593375694174,0.41988210638994533,0,2
WIF0691,-0.17659144593442128,-0.25157926310450773,0.24722222222222223,0.24722222222222223,-0.6446926434609253,0.0879927104030502,0,2
KCF0045,0.03363011113928027,-0.24855682220205355,0.5833333333333334,0.5833333333333334,0.9006558052676639,0.416915535938114,0,2
RLG0856,-0.1567721112096223,-0.22262252551215544,0.4861111111111111,0.4861111111111111,-0.350600881791647,0.15058926802371467,0,2
HFB0347,-0.20197362647087735,-0.27411463651652024,0.03333333333333333,0.03333333333333333,-0.9460276090419437,0.023854458351892528,0,2
AGB0643,-0.19008309589687333,-0.2694074508836104,0.08611111111111111,0.08611111111111111,-0.8351412260213544,0.047456295495161525,0,2
ZSB0649,-0.18881861972977132,-0.2562781904806649,0.12777777777777777,0.12777777777777777,-0.7579859124568058,0.06387857473165,0,2
TMA0069,-0.19082073343150185,-0.2505681491045745,0.14444444444444443,0.14444444444444443,-0.7430006299325221,0.06706814759036923,0,2
RAH0440,-0.1566011337379618,-0.2327212688431326,0.45277777777777783,0.45277777777777783,-0.40162563240345367,0.13972880146857264,0,2
FLM0213,-0.1592363971575102,-0.20276849812653697,0.5305555555555556,0.5305555555555556,-0.26577247295897455,0.16864474278854336,0,2
CSH0626,-0.10809588786080332,0.06565985405030794,0.8777777777777778,0.8777777777777778,1.4956847538329174,0.5435656795987659,0,2
ABC0253,-0.17623247437242234,-0.2491677066562782,0.2694444444444445,0.2694444444444445,-0.6295988497277327,0.09120537955016053,0,2
JNJ0556,-0.17809095440322603,-0.22610774650971144,0.3638888888888889,0.3638888888888889,-0.5237690059702894,0.1137309473360355,0,2
MAE0331,-0.18287337109401275,-0.23483812767970136,0.275,0.275,-0.6037554403039038,0.09670607245611254,0,2
CKB0482,-0.15205060752300026,-0.1865383955946731,0.6166666666666667,0.6166666666666667,-0.1294806571594239,0.1976540508102878,0,2
CCA0046,0.06970528618534189,-0.1647363677456375,0.8777777777777778,0.8777777777777778,1.5969979593015802,0.5651298943454037,1,2
LHN0151,-0.1415157287373232,-0.1961998894313881,0.6138888888888889,0.6138888888888889,-0.10282800167333382,0.20332698933603585,0,2
MLG0475,-0.1685399950023358,-0.1903082362495514,0.5166666666666666,0.5166666666666666,-0.2689797375174811,0.1679620860571826,0,2
THR0873,-0.16525173045560804,-0.20627954523927872,0.48333333333333334,0.48333333333333334,-0.3277162543658322,0.1554601929729772,0,2
DAR0885,0.023547245423745977,-0.18454867311257694,0.8027777777777778,0.8027777777777778,1.1585787056342878,0.471813658900988,0,2
MJM0510,-0.10715252932421976,-0.043180590472043034,0.8527777777777779,0.8527777777777779,0.9392148474306294,0.42512271348994896,0,2
KMS0657,-0.18002549228594372,-0.22632029150667954,0.34444444444444444,0.34444444444444444,-0.5389460131513912,0.11050056645379429,0,2
GCC0744,-0.19064219436591795,-0.2573030211484515,0.10833333333333334,0.10833333333333334,-0.7765596942025517,0.05992520047634292,0,2
AIP0982,-0.1724471478868118,-0.16606121809332475,0.5722222222222222,0.5722222222222222,-0.1719133795374185,0.18862237193475792,0,2
PNL0301,-0.04345906751165729,-0.2158049194825702,0.6694444444444445,0.6694444444444445,0.5092229027771745,0.33360020572861276,1,2
LCB0664,-0.16610923150814993,-0.2560595499676448,0.2722222222222222,0.2722222222222222,-0.5916064109807533,0.09929195724848201,0,2
FMG0527,-0.08592652050970351,-0.23934947610287594,0.5555555555555556,0.5555555555555556,0.07834138123488338,0.24188835416973536,1,2
LOM0086,-0.141713874711689,-0.1980341303503219,0.6055555555555555,0.6055555555555555,-0.11376346761066769,0.2009994079044114,0,2
SMW0084,-0.1527553920233632,-0.14900091825603834,0.6972222222222222,0.6972222222222222,0.05967667301102711,0.23791562648373724,0,2
SEJ0677,-0.19757777270418925,-0.2540141274476737,0.10833333333333334,0.10833333333333334,-0.8100047511817342,0.05280651947541741,0,2
RCC0617,-0.13097965889107172,-0.159178669778681,0.7333333333333334,0.7333333333333334,0.16545285428165532,0.2604297723687438,0,2
RFP0380,-0.2010576511014096,-0.282334108840698,0.030555555555555558,0.030555555555555558,-0.9819045874894333,0.016218150092536684,0,2
GHL0460,-0.0714433114559081,-0.23297171080668688,0.5944444444444444,0.5944444444444444,0.21674028763145167,0.2713461501641436,1,2
AAV0450,-0.1815600390853414,-0.20481563201177955,0.3861111111111111,0.3861111111111111,-0.43880892303688834,0.13181444854195395,0,2
BLB0114,-0.11886778074272392,-0.11102088093002194,0.8083333333333333,0.8083333333333333,0.5028407385880106,0.3322417810446164,0,2
HCW0419,-0.18529877858685379,-0.20348050352122327,0.35555555555555557,0.35555555555555557,-0.45910402174582393,0.12749469708567343,0,2
ERH0449,-0.18062969010372276,-0.2404295905164815,0.2722222222222222,0.2722222222222222,-0.616369189882018,0.09402127333832229,0,2
RLB0719,-0.1408747764997817,-0.1634947719883193,0.7138888888888889,0.7138888888888889,0.07111051994633907,0.24034928682991508,0,2
WKD0013,-0.1784839734081159,-0.2635478850440276,0.19166666666666668,0.19166666666666668,-0.7204108440918424,0.07187631638431438,0,2
NAF0033,-0.2027484264676258,-0.26855540322714355,0.04166666666666667,0.04166666666666667,-0.9228921658076734,0.02877876870072232,0,2
JRL0574,-0.10429028600715878,-0.09721929283437114,0.8388888888888888,0.8388888888888888,0.6803498133039299,0.3700240601556555,0,2
TNM0961,-0.024071640162232733,-0.2546587418845184,0.5222222222222223,0.5222222222222223,0.4491991787486635,0.3208243344208581,1,2
LAM0911,-0.17387266467360907,-0.2368874317738725,0.3388888888888889,0.3388888888888889,-0.5488673606097316,0.10838883712711891,0,2
QNP0216,0.059397731679284194,-0.24368541171257962,0.6166666666666667,0.6166666666666667,1.113370660188204,0.46219126075688177,0,2
BCM0653,-0.20032592539358973,-0.2707402942230549,0.044444444444444446,0.044444444444444446,-0.9165730352556982,0.030123776862338355,0,2
OLB0749,-0.18393928845974195,-0.2376003465295895,0.25277777777777777,0.25277777777777777,-0.6258083706833499,0.0920121717519035,0,2
TJB0302,-0.17655360816278898,-0.23318681007104214,0.33611111111111114,0.33611111111111114,-0.5492219903307418,0.10831335524473223,0,2
SXM0895,-0.13517428578574825,-0.18806497306972836,0.6472222222222221,0.6472222222222221,-0.014579102476649841,0.22211050531135773,0,2
HAH0760,-0.17119352790316184,-0.23442227713675856,0.3638888888888889,0.3638888888888889,-0.5166131654525249,0.11525404672770856,0,2
PRM0740,-0.18360058634349613,-0.2315553782411719,0.2916666666666667,0.2916666666666667,-0.5920563237897956,0.09919619464392745,0,2
CCW0524,-0.18411060919060157,-0.20295952059530453,0.3638888888888889,0.3638888888888889,-0.4477616561533658,0.12990888589984834,0,2
PMC0328,-0.13767959836949856,-0.1355863708398546,0.7527777777777778,0.7527777777777778,0.2388084476277126,0.27604329244703907,0,2
OQH0183,-0.18167522636922456,-0.23287562044586485,0.3,0.3,-0.5848794728007636,0.10072376605198023,0,2
JLM0364,0.0843295573797278,-0.18206073548023438,0.8388888888888889,0.8388888888888889,1.613746256940663,0.5686947197327665,1,2
SSS0345,-0.1701349921978635,-0.1936746368110458,0.49444444444444446,0.49444444444444446,-0.2980096998689702,0.16178314482895392,0,2
OMS0101,-0.172628536756193,-0.2617844714483355,0.23611111111111113,0.23611111111111113,-0.6686759413240134,0.08288793671575251,0,2
JMC0925,-0.11629991151604041,-0.043156362796267445,0.8388888888888889,0.8388888888888889,0.8727781086527389,0.4109818510481239,0,2
LBF0214,-0.007943246682971639,-0.18620277711036826,0.7833333333333333,0.7833333333333333,0.9208726951298094,0.42121864087374133,0,2
KJS0618,-0.1296994512481277,-0.15141464417223505,0.75,0.75,0.2149533560060937,0.270965807077292,0,2
CNB0900,-0.19033002514002473,-0.25070620979618596,0.14722222222222223,0.14722222222222223,-0.7401444981699508,0.0676760667494549,0,2
FSB0399,-0.1678707219245979,-0.2482216515903073,0.3194444444444444,0.3194444444444444,-0.5638568780083918,0.10519836288797195,0,2
RBB0485,-0.197203014043977,-0.2518814211208954,0.11944444444444445,0.11944444444444445,-0.7962393478930161,0.05573644466353919,0,2
MVF0594,-0.16579863282667107,-0.20675361095438127,0.46944444444444444,0.46944444444444444,-0.33414952242395396,0.15409089098232076,0,2
SBD0913,-0.12610728524580606,0.13405707847123582,0.8555555555555556,0.8555555555555556,1.7186315409587034,0.5910192407847307,0,2
MTB0620,-0.15346203875912662,-0.18195525478888896,0.6333333333333333,0.6333333333333333,-0.11602978691158808,0.20051702857524673,0,2
CJC0494,-0.1318582762394726,-0.016301320631400662,0.8083333333333333,0.8083333333333333,0.8985614461256205,0.41646975781781176,0,2
IBB0359,0.047291129223161366,-0.2550412269420217,0.5527777777777778,0.5527777777777778,0.9665001462427765,0.4309303082678411,0,2
GRC0145,-0.16254545512831692,-0.22236939969268765,0.4666666666666667,0.4666666666666667,-0.39130125815697925,0.14192631384956722,0,2
HRL0540,-0.12588983673782705,-0.00712043340269819,0.836111111111111,0.836111111111111,0.9895098532606533,0.43582785603661833,0,2
MBW0809,-0.14922469178725406,-0.10781184621358886,0.7444444444444445,0.7444444444444445,0.29855392485523913,0.2887599397499739,0,2
NUL0471,-0.17919950787456418,-0.21591885882915318,0.37777777777777777,0.37777777777777777,-0.47910008360788825,0.12323859473370528,0,2
RTO0313,-0.16041421708608083,-0.1815429680234537,0.6083333333333334,0.6083333333333334,-0.16448432539866734,0.19020362403384367,0,2
CSC0217,0.08786742340762999,-0.202106107264165,0.7722222222222221,0.7722222222222221,1.535739538670819,0.5520912215345805,1,2
GDF0704,-0.132775875106645,-0.1927409877401658,0.6361111111111111,0.6361111111111111,-0.021328781162168676,0.22067385625882768,0,2
CHG0146,-0.18056212913313313,-0.21300352199153205,0.375,0.375,-0.47392623034020254,0.12433983402838418,0,2
JCR0770,-0.18269299444645903,-0.24485804414416057,0.23333333333333334,0.23333333333333334,-0.6543038059174776,0.08594700303233607,0,2
MOH0273,-0.06019253530659385,0.4126314298106277,0.9305555555555556,0.9305555555555556,3.6401089598174132,0.9999999999997872,0,2
NMS0280,-0.07063567224312872,-0.17729810509643484,0.7861111111111111,0.7861111111111111,0.5107716100070143,0.33392984346072724,0,2
KVT0028,-0.17723001011634382,-0.18155204567344163,0.5111111111111111,0.5111111111111111,-0.2868936506153678,0.1641491628828692,0,2
DZC0228,-0.18191770379802008,-0.20521385729497976,0.37777777777777777,0.37777777777777777,-0.4434726447352055,0.1308217892360338,0,2
PGO0433,-0.17539855262360676,-0.22869436100268148,0.36944444444444446,0.36944444444444446,-0.5175651403684103,0.11505142169551653,0,2
ELB0847,-0.15637578372069993,-0.2526869765073074,0.35555555555555557,0.35555555555555557,-0.5033239872963936,0.11808260881139254,0,2
AWM0764,-0.14956148561082294,-0.17867330890354483,0.6611111111111111,0.6611111111111111,-0.0706602608071733,0.21017379739766257,0,2
OBH0499,-0.04088839806578448,-0.1819926713066211,0.7888888888888889,0.7888888888888889,0.702933533772436,0.3748309379531558,0,2
NBH0256,-0.16223966896148845,-0.15700465772885397,0.6472222222222221,0.6472222222222221,-0.05076253027910663,0.21440897021736655,0,2
CSJ0340,-0.18838567940665385,-0.1949843360809036,0.36944444444444446,0.36944444444444446,-0.4375919558513461,0.13207347639135666,0,2
FAW0032,-0.17570759753426407,-0.1650801091883567,0.5527777777777778,0.5527777777777778,-0.19056046697405168,0.1846533947809626,0,2
EMW0772,-0.16346923681817055,-0.1917515433208492,0.5472222222222223,0.5472222222222223,-0.23955193746866552,0.1742257058571707,0,2
LNS0989,-0.16634868820241167,-0.18220618418475487,0.5472222222222223,0.5472222222222223,-0.21109995116372957,0.18028162660126182,0,2
BTL0722,-0.14752231360028473,0.3495578547806808,0.8083333333333333,0.8083333333333333,2.678187227222358,0.7952578174266198,0,2
OJK0233,-0.18565876586271451,-0.2500780062057154,0.18611111111111112,0.18611111111111112,-0.7029020177897822,0.07560301803779225,0,2
POB0343,-0.1750746372167265,-0.1821756048737604,0.5166666666666667,0.5166666666666667,-0.27443720102853214,0.16680048116490975,0,2
GJT0386,-0.12994304329214068,-0.221389089396127,0.5666666666666667,0.5666666666666667,-0.14899162582817677,0.19350119910313254,0,2
IJM0139,-0.15326812733894923,-0.14887836617098915,0.6972222222222222,0.6972222222222222,0.05657998953339802,0.23725650660686573,0,2
JCG0316,-0.158867188657898,-0.1790692573953272,0.6194444444444445,0.6194444444444445,-0.1404237823338802,0.19532483913280016,0,2
CNE0352,-0.19059567614038475,-0.2437417757578808,0.18333333333333335,0.18333333333333335,-0.706031152644111,0.07493699098181476,0,2
RSM0277,-0.1129141177906231,0.004898773526823552,0.8611111111111112,0.8611111111111112,1.1461381788758447,0.4691657297456584,0,2
AMM0014,-0.14960904888550264,-0.17303304904561245,0.6666666666666666,0.6666666666666666,-0.041813607583622736,0.21631372182268577,0,2
KMB0922,-0.11623712633191052,-0.12440939505301696,0.8055555555555556,0.8055555555555556,0.45268701701132497,0.32156671043146445,0,2
PEV0323,-0.16241454852746628,-0.2007822734618303,0.5277777777777778,0.5277777777777778,-0.2786184463561891,0.16591051552087668,0,2
HDD0806,-0.028962319482594867,-0.21202299725390006,0.6861111111111111,0.6861111111111111,0.6342848103071854,0.36021926114321506,0,2
ALH0402,-0.14795921165525805,-0.11808211350208242,0.7416666666666667,0.7416666666666667,0.2546056970027348,0.27940569003729737,0,2
WKF0012,-0.16536473424302933,-0.2037803099401625,0.48611111111111116,0.48611111111111116,-0.3156030450741215,0.15803845357808868,0,2
IJR0825,-0.18361214439246526,-0.22625272478175185,0.3055555555555556,0.3055555555555556,-0.5646950507956345,0.10501996030071513,0,2
DBB0384,-0.20693085902202518,-0.288798658561382,0.01388888888888889,0.01388888888888889,-1.0581008595054575,0.0,0,2
CJF0802,-0.10864149970809639,-0.056238781306178875,0.8444444444444444,0.8444444444444444,0.860793812588972,0.4084310292405335,0,2
MAS0025,-0.0554503359428451,-0.15482047704042579,0.8305555555555555,0.8305555555555555,0.7376090129732807,0.3822115106679425,1,2
ALD0544,-0.15665076108125375,-0.23021174336760164,0.4611111111111111,0.4611111111111111,-0.3889979963300899,0.1424165562856151,0,2
MKP0861,-0.1972694272325538,-0.2551901653485851,0.09722222222222221,0.09722222222222221,-0.8138479500198106,0.051988506022235904,0,2
IIA0092,-0.1962045829371219,-0.2543438895159349,0.11388888888888887,0.11388888888888887,-0.80171933075944,0.054570046593388176,0,2
KNG0672,-0.1851268231492726,-0.18767607070625503,0.4111111111111111,0.4111111111111111,-0.3760524713384557,0.14517197281435099,0,2
ALC0788,-0.1735002303347959,-0.20183032353010488,0.46111111111111114,0.46111111111111114,-0.36470935406890825,0.14758632162076077,0,2
CCL0068,-0.042307388015573655,-0.08845495463784214,0.8916666666666666,0.8916666666666666,1.1767388667315224,0.4756789952302726,1,2
HKI0171,-0.17316728338622445,-0.23980392491846814,0.3277777777777778,0.3277777777777778,-0.5588296922170821,0.10626838444610516,0,2
MCD0125,-0.018618143352301497,-0.17461914514827415,0.8194444444444444,0.8194444444444444,0.9031497483093222,0.41744636430414406,0,2
ASL0378,-0.1653016277238295,-0.23805346438221187,0.37777777777777777,0.37777777777777777,-0.4925342072465767,0.1203791814347433,0,2
UIR0043,0.045082354869112384,-0.2550412269420218,0.5472222222222223,0.5472222222222223,0.9504277076227853,0.4275093374644758,0,2
OLW0689,-0.18604181112822343,-0.25039965032734357,0.18055555555555555,0.18055555555555555,-0.7073540570628515,0.07465541470710278,0,2
SAK0375,0.044895893305755274,-0.23940045643941832,0.6222222222222222,0.6222222222222222,1.030024108935655,0.44445119497485935,0,2
VIA0063,-0.16349856092398574,-0.23237629170674712,0.41944444444444445,0.41944444444444445,-0.45003014692000765,0.129426044380657,0,2
IRM0931,-0.0026996593872391506,-0.19101882645666857,0.7694444444444445,0.7694444444444445,0.9341015313589522,0.42403435935756306,0,2
MAR0955,-0.07350860040380702,-0.20969555176438082,0.6638888888888889,0.6638888888888889,0.3221842572456729,0.2937895857852023,1,2
ZJE0857,-0.15488769388734253,-0.021822312483215978,0.7250000000000001,0.7250000000000001,0.6283633680063893,0.44203285248243324,0,3
KRG0158,-0.18898377583420023,-0.2536142751799535,0.15000000000000002,0.15000000000000002,-0.8156918276869449,0.09909480060807006,0,3
IAT0263,-0.20142786480000574,-0.2628802555882246,0.058333333333333334,0.058333333333333334,-0.962426013865844,0.06424797750765437,0,3
KCS0173,-0.13751306517844875,-0.16047082634047172,0.6805555555555556,0.6805555555555556,0.0679674623767888,0.3089485488296821,0,3
ONL0276,-0.1325939590917214,0.0012980239798363602,0.8277777777777777,0.8277777777777777,0.9241562210412976,0.5122785225099197,0,3
AIS0405,-0.1625935875027319,-0.18234458481568705,0.5138888888888888,0.5138888888888888,-0.24391668166741723,0.23488147640197615,0,3
NGO0690,-0.1812148718797335,-0.20322781556261105,0.36388888888888893,0.36388888888888893,-0.49891717438441363,0.17432328412499576,0,3
OKC0107,-0.16053169439495385,-0.21704744320644487,0.4305555555555556,0.4305555555555556,-0.40254927598811163,0.1972089878278843,0,3
MBJ0312,-0.11229409466512719,-0.13651574448275783,0.7833333333333333,0.7833333333333333,0.39147106343500393,0.3857750406785474,0,3
VLB0647,-0.1543840765528552,-0.15198277589198672,0.6222222222222222,0.6222222222222222,-0.024695694337435375,0.28694265699197613,0,3
CSP0197,-0.12977075969803115,-0.09513347049223042,0.7916666666666667,0.7916666666666667,0.4600068267005554,0.4020510952283363,0,3
MKG0711,-0.16283772878407637,-0.15835376256482014,0.55,0.55,-0.12476204012729003,0.2631786362082119,0,3
VSA0230,-0.1432958169224522,-0.19831254276800392,0.5944444444444444,0.5944444444444444,-0.1695225655410082,0.2525487881026598,0,3
MDH0580,-0.09999488460568928,-0.24217931854462993,0.5194444444444444,0.5194444444444444,-0.04317080000227114,0.28255513997478227,1,3
BSH0445,-0.17361450404936446,-0.20629925073534805,0.3833333333333333,0.3833333333333333,-0.45337401705373614,0.18513899373067413,0,3
FWM0707,-0.1758100523970581,-0.22615584729847793,0.3027777777777778,0.3027777777777778,-0.5712538773446008,0.15714457235126023,0,3
DJS0682,-0.1930455040461626,-0.24145404363991996,0.16666666666666669,0.16666666666666669,-0.7869272517125439,0.10592588828191551,0,3
BJH0811,-0.14599789226775517,-0.03883776332508271,0.7777777777777778,0.7777777777777778,0.6138685405822413,0.4385905824820087,0,3
NSS0876,-0.18967608528098012,-0.23893402098043326,0.19722222222222222,0.19722222222222222,-0.7471406740785214,0.11537451009723936,0,3
BEC0505,-0.19728021847777105,-0.23277407189213295,0.1638888888888889,0.1638888888888889,-0.7771219698229102,0.10825447259042283,0,3
IDO0176,-0.20651509850785976,-0.2519693272075163,0.06944444444444445,0.06944444444444445,-0.9482056912303409,0.06762505738395572,0,3
ASB0796,-0.19073753281747252,-0.2149466604417507,0.29444444444444445,0.29444444444444445,-0.6345684231876758,0.14210846634126165,0,3
CLB0774,-0.14014895150817364,-0.16696195827822224,0.6722222222222223,0.6722222222222223,0.014025080109669321,0.2961381690441184,0,3
WPE0538,-0.1694800253129785,-0.212068508030409,0.3888888888888889,0.3888888888888889,-0.44928992955151137,0.18610889364577046,0,3
AGB0186,-0.15237982207563433,-0.16748700364211389,0.5972222222222222,0.5972222222222222,-0.08686856897487805,0.2721776780831495,0,3
SER0165,-0.18165975202150259,-0.25652815404506557,0.17222222222222222,0.17222222222222222,-0.7715729605823898,0.10957226599918739,0,3
BWH0813,-0.21705214218507013,-0.2916095441187909,0.005555555555555556,0.005555555555555556,-1.2329635795446339,0.0,0,3
ABC0174,0.007759883233749099,-0.005240108032656066,0.9444444444444444,0.9444444444444444,2.018524410750376,0.7721719781973333,1,3
ONW0083,-0.1893607996238013,-0.2251138970048019,0.25833333333333336,0.25833333333333336,-0.6748384297530395,0.13254503854315522,0,3
WGS0516,-0.15781197168112976,-0.23479992145561002,0.35555555555555557,0.35555555555555557,-0.4703253440613503,0.18111334770411394,0,3
OCB0805,-0.138320772440423,-0.13396818875152916,0.725,0.725,0.1952760192458288,0.339182122040603,0,3
MAD0753,-0.16399526216287513,-0.21500293355215772,0.4111111111111111,0.4111111111111111,-0.4200484312458844,0.193053242097773,0,3
NCE0097,-0.16471405229186398,-0.15718913320990158,0.5416666666666667,0.5416666666666667,-0.13395384895173626,0.2609957411077627,0,3
CGB0637,-0.18434459281113558,-0.2515769586806398,0.17222222222222222,0.17222222222222222,-0.7681429229523173,0.11038684041865619,0,3
HAV0121,-0.19429948168278338,-0.2516084213152675,0.12222222222222222,0.12222222222222222,-0.8482632105163825,0.09135966236148912,0,3
HIW0536,-0.14740309950764752,-0.012293745196572115,0.7805555555555556,0.7805555555555556,0.736586656754663,0.46773400568035534,0,3
PTH0830,-0.0819641119360226,0.25045526838959065,0.9361111111111111,0.9361111111111111,2.5886840880387654,0.9075750081990475,0,3
YJF0532,-0.12827105813656747,-0.1560397556243791,0.7166666666666667,0.7166666666666667,0.16457266876974963,0.3318906090640322,0,3
AMD0077,-0.16453609163070954,-0.2183819735710475,0.4,0.4,-0.44145138247573495,0.1879704125625745,0,3
CQH0730,-0.16518744506950134,-0.18528642578299315,0.4833333333333333,0.4833333333333333,-0.2796031717361901,0.22640655423908554,0,3
MPT0376,-0.0778445895518306,0.020813865108770813,0.9138888888888889,0.9138888888888889,1.4624480721954047,0.6401134967721064,0,3
KWC0004,-0.19960731165129564,-0.226925520299204,0.19166666666666668,0.19166666666666668,-0.7662881388462055,0.11082731945982756,0,3
TEB0251,-0.13391864485575283,-0.14591414583341544,0.7166666666666667,0.7166666666666667,0.17032740724859408,0.33325725959710545,0,3
RYB0718,-0.14428559268577817,-0.12711382680744654,0.7222222222222222,0.7222222222222222,0.1819679939259667,0.3360216969466737,0,3
RRP0568,-0.14346739223733068,-0.16046438176068123,0.6722222222222223,0.6722222222222223,0.02017257925172202,0.29759809341955934,0,3
ESA0642,-0.18457123938777387,-0.22987202305763144,0.225,0.225,-0.6603878664173092,0.13597679659064668,0,3
PPF0435,-0.07523100563126728,-0.205337811501056,0.6722222222222223,0.6722222222222223,0.3417333820091447,0.3739632043832303,1,3
HDL0748,-0.1545018578092029,-0.19984147421674803,0.5138888888888888,0.5138888888888888,-0.2672524287831081,0.22933964138157342,0,3
ACV0812,-0.06130057974223113,0.2946689191208054,0.9527777777777777,0.9527777777777777,2.9778703824504236,0.9999999999997625,0,3
MIM0712,-0.1657965883843635,-0.19456643745698843,0.45277777777777783,0.45277777777777783,-0.3313454119136758,0.2141186700231621,0,3
LHL0309,-0.1552891633895418,-0.13228185527763947,0.6388888888888888,0.6388888888888888,0.06749276854538962,0.3088358172815652,0,3
MYD0978,-0.09863430818045366,-0.2562117459547333,0.47500000000000003,0.47500000000000003,-0.10308367940905466,0.26832687071802364,1,3
KTG0091,-0.18265448579094934,-0.22592950461584493,0.28055555555555556,0.28055555555555556,-0.6250882955223096,0.14435983216354933,0,3
JRG0207,-0.10773605069245085,-0.25758550262887814,0.45833333333333337,0.45833333333333337,-0.18312763132108517,0.2493178210536461,1,3
KRV0372,0.023515083632443035,-0.24750426751096932,0.5527777777777778,0.5527777777777778,0.9220256450599178,0.5117725476838855,0,3
BAM0636,-0.1239063274862856,0.17005696692681438,0.8777777777777778,0.8777777777777778,1.8459041121014814,0.7311776525585547,0,3
RAW0915,-0.0848787531319719,0.07965069981745354,0.925,0.925,1.7029798787701147,0.6972356271495034,0,3
NKH0979,-0.12980477513077354,-0.055026005025872626,0.8083333333333333,0.8083333333333333,0.6622128159974865,0.4500715090280482,0,3
GCL0016,-0.1460196492918,-0.18629000648652871,0.6055555555555556,0.6055555555555556,-0.13070664474937124,0.26176689576065854,0,3
BRB0355,-0.018810223391331315,-0.21912102553264678,0.6583333333333333,0.6583333333333333,0.7253431360156848,0.46506386460130683,0,3
KBC0054,-0.1792966094718374,-0.23357848602410458,0.25277777777777777,0.25277777777777777,-0.636731805147438,0.14159470066460772,0,3
LRW0970,-0.16658232931605987,-0.22957637632833738,0.3111111111111111,0.3111111111111111,-0.5144015555122986,0.17064601229057155,0,3
SVL0940,-0.16716995959954872,-0.09201824374269352,0.6027777777777777,0.6027777777777777,0.1753292024078311,0.33444509915676973,0,3
